Bod1Cis, Bod2Cis, CasCesty, Dlzka, Druh, Hmot, Loko, MeskanieOdchod, PocNaprav, PocVoznov, Vlak
34694000, 33654500, 300, 191, R, 403, 3620, -1071, 32, 8, 839
34694000, 33654500, 300, 215, R, 449, 3620, -971, 36, 9, 841
34694000, 33654500, 300, 164, R, 351, 3620, -731, 28, 7, 843
34694000, 33654500, 300, 166, R, 359, 3620, -697, 28, 7, 845
34694000, 33654500, 300, 166, R, 359, 3620, 0, 28, 7, 849
34694000, 33654500, 300, 166, R, 359, 3620, -345, 28, 7, 849
34694000, 33654500, 300, 166, R, 358, 3620, -196, 28, 7, 849
34694000, 33654500, 210, 229, Ex, 487, 1620, -1090, 36, 9, 1001
34694000, 33654500, 210, 229, Ex, 497, 1620, -2165, 36, 9, 1003
34694000, 33654500, 210, 229, Ex, 491, 1620, -869, 36, 9, 1005
34694000, 33654500, 210, 255, Ex, 541, 1620, -202, 40, 10, 1007
34694000, 33654500, 210, 229, Ex, 494, 1620, -1334, 36, 9, 1009
34694000, 33654500, 210, 229, Ex, 495, 1620, -271, 36, 9, 1011
34694000, 33654500, 210, 229, Ex, 493, 1620, -1118, 36, 9, 1013
34694000, 33654500, 210, 255, Ex, 538, 1620, -913, 40, 10, 1015
34694000, 33654500, 210, 229, Ex, 490, 1620, -356, 36, 9, 1017
34694000, 33654500, 210, 229, Ex, 492, 1620, -97, 36, 9, 1019
34694000, 33654500, 210, 228, Ex, 490, 1620, -553, 36, 9, 1019
34694000, 33654500, 210, 336, Ex, 691, 1930, 75, 52, 13, 1021
34694000, 33654500, 210, 334, Ex, 696, 1620, -4, 52, 13, 1021
34694000, 33654500, 360, 17, Sv, 83, 1502, 300, 4, 1, 1301
34694000, 33654500, 360, 17, Sv, 83, 1500, 10148, 4, 1, 1301
34694000, 33654500, 270, 90, Ex, 169, 4800, -1158, 12, 1, 1351
34694000, 33654500, 270, 90, Ex, 169, 4800, -1043, 12, 1, 1357
34694000, 33654500, 270, 90, Ex, 169, 4800, -1108, 12, 1, 1359
34694000, 33654500, 270, 90, Ex, 169, 4800, -615, 12, 1, 1361
34694000, 33654500, 270, 90, Ex, 169, 4800, -292, 12, 1, 1367
34694000, 33654500, 270, 90, Ex, 169, 4800, -412, 12, 1, 1367
34694000, 33654500, 270, 80, Os, 180, 4710, -1420, 12, 3, 2943
34694000, 33654500, 270, 80, Os, 180, 4710, -121, 12, 3, 2947
34694000, 33654500, 300, 80, Os, 180, 4710, -58, 12, 3, 2949
34694000, 33654500, 270, 79, Os, 180, 4710, -1200, 12, 3, 2951
34694000, 33654500, 270, 80, Os, 180, 4710, -1444, 12, 3, 2955
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -4, 8, 2, 3051
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -164, 8, 2, 3053
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -86, 8, 2, 3055
34694000, 33654500, 300, 53, Os, 115, 6500|6510, -124, 8, 2, 3057
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -33, 8, 2, 3059
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -110, 8, 2, 3061
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -35, 8, 2, 3063
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -7, 8, 2, 3063
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -59, 8, 2, 3065
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -29, 8, 2, 3065
34694000, 33654500, 300, 91, Os, 212, 1630, -160, 16, 4, 3301
34694000, 33654500, 300, 91, Os, 212, 1630, -232, 16, 4, 3303
34694000, 33654500, 300, 91, Os, 212, 1630, -347, 16, 4, 3307
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -121, 8, 2, 3361
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -43, 8, 2, 3363
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -29, 8, 2, 3365
34694000, 33654500, 270, 53, Os, 115, 6500|6510, -247, 8, 2, 3369
34694000, 33654500, 240, 291, Ex, 598, 1500, 6, 48, 12, 10001
34694000, 33654500, 360, 28, Sv, 35, 8100, -74, 4, 2, 21961
34694000, 33654500, 390, 56, Sv, 70, 8100|8100|8100, 45, 8, 4, 21967
34694000, 33654500, 390, 29, Os, 47, 8140, 47, 4, 2, 23335
34694000, 33654500, 390, 29, Os, 47, 8140, -20, 4, 2, 23335
34694000, 33654500, 360, 509, Nex, 990, 3700, -9468, 104, 18, 40502
34694000, 33654500, 360, 533, Nex, 1371, 2160, -21186, 94, 16, 42510
34694000, 33654500, 360, 588, Nex, 1363, 1300, -11268, 96, 36, 43204
34694000, 33654500, 360, 585, Nex, 1220, 1300, -17210, 92, 38, 43204
34694000, 33654500, 300, 0, Lv, 0, 3630, -78600, 0, 0, 43400
34694000, 33654500, 300, 169, Nex, 307, 3630, 4329, 24, 6, 45220
34694000, 33654500, 360, 225, Nex, 629, 3630, -20044, 56, 14, 45222
34694000, 33654500, 300, 430, Nex, 1109, 3700, -29084, 62, 24, 46754
34694000, 33654500, 360, 17, Lv, 87, 3630, -64120, 4, 1, 46800
34694000, 33654500, 360, 430, Nex, 2448, 3266, -8510, 140, 35, 47002
34694000, 33654500, 360, 494, Nex, 968, 3266, -53680, 144, 36, 47006
34694000, 33654500, 360, 197, Nex, 338, 3266, -31642, 52, 13, 47006
34694000, 33654500, 360, 589, Nex, 1014, 2160, -26604, 168, 42, 47042
34694000, 33654500, 360, 564, Nex, 1113, 2160, -44682, 168, 42, 47050
34694000, 33654500, 420, 555, Nex, 915, 1630, -16002, 84, 21, 47200
34694000, 33654500, 360, 519, Pn, 1707, 3266, -45101, 100, 25, 48056
34694000, 33654500, 360, 282, Pn, 550, 3630, 952, 64, 16, 48058
34694000, 33654500, 360, 184, Pn, 475, 7530|7530, -17953, 56, 14, 48072
34694000, 33654500, 360, 0, Pn, 0, 1300, -74520, 0, 0, 48224
34694000, 33654500, 420, 558, Nex, 928, 1220, -10848, 96, 24, 54910
34694000, 33654500, 332, 284, Pn, 511, 3630, 0, 80, 20, 55546
34694000, 33654500, 360, 384, Pn, 643, 1500, -78720, 100, 25, 56250
34694000, 33654500, 570, 369, Pn, 645, 1300, -37065, 104, 26, 56375
34694000, 33654500, 480, 573, Pn, 2227, 3630, -43357, 112, 28, 56625
34694000, 33654500, 360, 497, Pn, 2576, 1500, -67296, 132, 33, 56710
34694000, 33654500, 420, 315, Pn, 543, 1400|1500, -24459, 80, 20, 56719
34694000, 33654500, 300, 370, Nex, 2081, 3700, -18965, 104, 26, 56886
34694000, 33654500, 300, 499, Nex, 648, 3700, -42443, 64, 16, 56932
34694000, 33654500, 360, 503, Nex, 1124, 7530|7530, -24468, 110, 19, 57032
34694000, 33654500, 360, 340, Nex, 605, 3830, -43521, 84, 21, 57065
34694000, 33654500, 360, 344, Pn, 728, 1890, -40591, 100, 25, 57184
34694000, 33654500, 360, 608, Pn, 797, 1810, -2211, 82, 20, 57355
34694000, 33654500, 420, 441, Pn, 2393, 1930|7400, -1778, 124, 31, 57461
34694000, 33654500, 480, 574, Nex, 1601, 7530|7530, -23338, 122, 22, 57518
34694000, 33654500, 360, 371, Pn, 1309, 3630, 2691, 76, 19, 57559
34694000, 33654500, 540, 272, Pn, 404, 7400, -24411, 60, 15, 57565
34694000, 33654500, 420, 243, Pn, 1016, 7400|7400, -7181, 52, 24, 57669
34694000, 33654500, 540, 19, Lv, 125, 1810, -1255, 6, 1, 57681
34694000, 33654500, 420, 78, Pn, 406, 7400, 362, 24, 6, 57721
34694000, 33654500, 300, 558, Pn, 748, 3650, -6649, 112, 28, 57752
34694000, 33654500, 360, 320, Pn, 582, 7420|7420, -3814, 100, 25, 57907
34694000, 33654500, 330, 17, Lv, 87, 3630, -4752, 4, 1, 58121
34694000, 33654500, 360, 471, Nex, 1050, 1890|7400|7400, -9046, 106, 18, 58178
34694000, 33654500, 180, 19, Lv, 89, 3700, 962, 4, 1, 58452
34694000, 33654500, 300, 66, Nex, 164, 1630, 456, 12, 3, 60051
34694000, 33654500, 300, 66, Nex, 162, 1630, 523, 12, 3, 60051
34694000, 33654500, 300, 66, Nex, 165, 3630, 227, 12, 3, 60053
34694000, 33654500, 330, 173, Nex, 288, 3630, 2468, 26, 11, 60055
34694000, 33654500, -86070, 42, Nex, 124, 1630, 87033, 8, 2, 60057
34694000, 33654500, -86070, 42, Nex, 126, 1630, 84319, 8, 2, 60057
34694000, 33654500, 390, 590, Nex, 1767, 1300, -5806, 146, 36, 60101
34694000, 33654500, 300, 118, Nex, 294, 1230, -2211, 22, 5, 60105
34694000, 33654500, 360, 316, Nex, 428, 1300, 3365, 54, 14, 60208
34694000, 33654500, 300, 301, Nex, 414, 1300, -1155, 52, 15, 60408
34694000, 33654500, 300, 65, Nex, 142, 1300, 1380, 12, 3, 60408
34694000, 33654500, 330, 0, Nex, 0, 1630, -76980, 0, 0, 60412
34694000, 33654500, 360, 644, Nex, 1262, 1630, -2667, 118, 26, 61011
34694000, 33654500, 360, 644, Nex, 1320, 1630, -3069, 118, 26, 61011
34694000, 33654500, 360, 371, Nex, 1310, 3630, -2379, 76, 19, 61521
34694000, 33654500, 360, 397, Pn, 1129, 3630, -2134, 84, 22, 62003
34694000, 33654500, 390, 665, Pn, 1796, 1300, -3487, 166, 41, 62011
34694000, 33654500, 360, 652, Pn, 984, 1630, -4218, 136, 34, 62013
34694000, 33654500, 420, 504, Pn, 2009, 3630, 1042, 146, 36, 62015
34694000, 33654500, 420, 588, Pn, 1770, 1300|1300, -2726, 150, 38, 62017
34694000, 33654500, 420, 467, Pn, 1872, 1300, 1459, 132, 34, 62017
34694000, 33654500, 360, 518, Pn, 1351, 1300, 191, 148, 38, 62021
34694000, 33654500, 360, 82, Pn, 221, 1300, 2272, 24, 6, 62021
34694000, 33654500, 360, 364, Pn, 448, 3630, -987, 54, 26, 64001
34694000, 33654500, 360, 374, Pn, 2033, 3630, -16796, 116, 29, 64101
34694000, 33654500, 390, 442, Pn, 1909, 3630, -6915, 116, 38, 64411
34694000, 33654500, 390, 333, Pn, 1452, 3630, 1249, 84, 29, 64411
34694000, 33654500, 390, 0, Pn, 0, 1300, -77040, 0, 0, 65511
34694000, 33654500, 450, 329, Pn, 1516, 3630, -35212, 76, 19, 65522
34694000, 33654500, 360, 17, Lv, 87, 1300, -24300, 4, 1, 65525
34694000, 33654500, 360, 495, Pn, 1034, 1810|7530, -35901, 148, 37, 69231
34694000, 33654500, 360, 265, Nex, 1453, 3830, -1822, 80, 20, 69511
34694000, 33654500, 390, 369, Mn, 1952, 1300|7420|7420, -58104, 108, 27, 80301
34694000, 33654500, 330, 17, Sv, 87, 3620, 1771, 4, 1, 90047
34694000, 33654500, 360, 14, Sluz, 24, 4390, -3562, 2, 1, 162021
34694000, 33654500, 720, 24, Sluz, 28, 6280, -34, 6, 3, 180301
34694000, 34601500, 180, 53, Os, 115, 6500|6510, -34, 8, 2, 3050
34694000, 34601500, 180, 53, Os, 115, 6500|6510, -57, 8, 2, 3052
34694000, 34601500, 180, 53, Os, 115, 6500|6510, -309, 8, 2, 3054
34694000, 34601500, 180, 53, Os, 115, 6500|6510, -33, 8, 2, 3056
34694000, 34601500, 120, 53, Os, 115, 6500|6510, -265, 8, 2, 3058
34694000, 34601500, 180, 53, Os, 115, 6500|6510, -37, 8, 2, 3060
34694000, 34601500, 180, 53, Os, 115, 6500|6510, -173, 8, 2, 3062
34694000, 34601500, 180, 53, Os, 115, 6500|6510, -37, 8, 2, 3064
34694000, 34601500, 180, 53, Os, 115, 6500|6510, -141, 8, 2, 3064
34694000, 34601500, 210, 56, Os, 88, 8100|8100, -60, 8, 4, 23100
34694000, 34601500, 240, 42, Os, 68, 8100|8100, -69, 6, 3, 23102
34694000, 34601500, 240, 28, Os, 44, 8100, -55, 4, 2, 23104
34694000, 34601500, 240, 28, Os, 44, 8100, -269, 4, 2, 23106
34694000, 34601500, 240, 28, Os, 44, 8100, -1018, 4, 2, 23108
34694000, 34601500, 210, 28, Os, 44, 8100, -527, 4, 2, 23110
34694000, 34601500, 210, 28, Os, 44, 8100, -42, 4, 2, 23112
34694000, 34601500, 210, 42, Os, 68, 8100|8100, -596, 6, 3, 23114
34694000, 34601500, 210, 28, Os, 44, 8100, -41, 4, 2, 23116
34694000, 34601500, 210, 28, Os, 44, 8100, -978, 4, 2, 23118
34694000, 34601500, 210, 28, Os, 44, 8100, -865, 4, 2, 23120
34694000, 34601500, 210, 14, Os, 24, 8100, -551, 2, 1, 23122
34694000, 34601500, 210, 28, Os, 44, 8100, -291, 4, 2, 23130
34694000, 34601500, 210, 28, Os, 44, 8100, -441, 4, 2, 23132
34694000, 34601500, 210, 28, Os, 45, 8100, -22, 4, 2, 23134
34694000, 34601500, 240, 28, Os, 44, 8100, -183, 4, 2, 23136
34694000, 34601500, 180, 14, Os, 24, 8100, -63, 2, 1, 23138
34694000, 34601500, 180, 14, Os, 24, 8100, -62, 2, 1, 23138
34694000, 34601500, 360, 354, Pn, 1969, 3630|7420|7420, -29408, 92, 23, 56911
34694000, 34601500, 360, 269, Pn, 549, 1810|7420, -39924, 80, 20, 57454
34694000, 34601500, 360, 304, Mn, 548, 7420, -4580, 84, 21, 57504
34694000, 34601500, 360, 28, Lv, 144, 7400|7400, -4832, 8, 2, 57668
34694000, 34601500, 360, 193, Pn, 940, 3630|7420, 5046, 48, 12, 57735
34694000, 34601500, 360, 340, Pn, 1900, 1630|7420|7420, -18552, 88, 22, 57904
34694000, 34601500, 360, 14, Lv, 64, 7420, -470, 4, 1, 80302
34694000, 34601500, 360, 191, Mn, 940, 7420, -3669, 48, 12, 80306
34694000, 34601500, 360, 209, Mn, 413, 7420, -5132, 60, 15, 80308
34694000, 34804500, 240, 150, Ex, 351, 3800, -398, 24, 6, 101
34694000, 34804500, 240, 150, Ex, 341, 3800, -36, 24, 6, 103
34694000, 34804500, 240, 150, Ex, 352, 3800, -319, 24, 6, 105
34694000, 34804500, 270, 172, Ex, 388, 1098, -944, 28, 7, 112
34694000, 34804500, 240, 251, Ex, 546, 1510, -442, 40, 10, 114
34694000, 34804500, 240, 228, Ex, 492, 1510, -989, 36, 9, 116
34694000, 34804500, 240, 150, Ex, 360, 3800, -620, 24, 6, 131
34694000, 34804500, 240, 172, Ex, 381, 1510, -679, 28, 7, 140
34694000, 34804500, 240, 174, Ex, 397, 1510, -392, 28, 7, 142
34694000, 34804500, 240, 202, Ex, 451, 1510, -194, 32, 8, 144
34694000, 34804500, 240, 185, Ex, 412, 6800|6820|6830|6840, -2860, 28, 7, 240
34694000, 34804500, 300, 177, Ex, 420, 3800, -428, 28, 7, 407
34694000, 34804500, 300, 281, R, 666, 3800, -748, 44, 11, 409
34694000, 34804500, 300, 409, Ex, 833, 3830, -60, 64, 16, 442
34694000, 34804500, 240, 200, Ex, 452, 1510, -998, 32, 8, 502
34694000, 34804500, 240, 185, Ex, 412, 6800|6820|6830|6840, -292, 28, 7, 504
34694000, 34804500, 240, 185, Ex, 412, 6800|6820|6830|6840, -208, 28, 7, 506
34694000, 34804500, 240, 185, Ex, 412, 1510|3800|6800|6840, -348, 28, 7, 510
34694000, 34804500, 240, 185, Ex, 412, 6800|6820|6830|6840, -57, 28, 7, 512
34694000, 34804500, 270, 174, Ex, 389, 3710, -478, 28, 7, 514
34694000, 34804500, 240, 185, Ex, 412, 6800|6820|6830|6840, -30, 28, 7, 516
34694000, 34804500, 300, 174, Ex, 390, 1510, -801, 28, 7, 544
34694000, 34804500, 330, 96, Ex, 241, 1510, 48, 16, 4, 546
34694000, 34804500, 240, 120, Ex, 284, 3800, -447, 20, 5, 591
34694000, 34804500, 330, 91, R, 215, 1502, -65, 16, 4, 640
34694000, 34804500, 330, 166, R, 359, 3620, -6, 28, 7, 820
34694000, 34804500, 330, 162, R, 359, 3620, -230, 28, 7, 824
34694000, 34804500, 330, 166, R, 358, 3620, -85, 28, 7, 826
34694000, 34804500, 330, 166, R, 358, 3620, -482, 28, 7, 828
34694000, 34804500, 330, 166, R, 359, 3620, -35, 28, 7, 830
34694000, 34804500, 330, 191, R, 404, 3620, -246, 32, 8, 832
34694000, 34804500, 330, 166, R, 359, 3620, -1327, 28, 7, 834
34694000, 34804500, 330, 191, R, 404, 3620, -36, 32, 8, 836
34694000, 34804500, 330, 191, R, 404, 3620, -804, 32, 8, 838
34694000, 34804500, 330, 166, R, 358, 3620, -871, 28, 7, 840
34694000, 34804500, 330, 166, R, 359, 3620, 9, 28, 7, 842
34694000, 34804500, 330, 215, R, 448, 3620, -535, 36, 9, 844
34694000, 34804500, 330, 164, R, 351, 3620, -490, 28, 7, 846
34694000, 34804500, 330, 166, R, 359, 3620, -131, 28, 7, 848
34694000, 34804500, 300, 229, Ex, 491, 1620, -163, 36, 9, 1000
34694000, 34804500, 300, 255, Ex, 541, 1620, -1015, 40, 10, 1002
34694000, 34804500, 300, 225, Ex, 544, 1620, -1005, 40, 10, 1004
34694000, 34804500, 300, 229, Ex, 494, 1620, -1483, 36, 9, 1006
34694000, 34804500, 300, 229, Ex, 495, 1620, -1568, 36, 9, 1008
34694000, 34804500, 300, 229, Ex, 487, 1620, -1194, 36, 9, 1010
34694000, 34804500, 300, 229, Ex, 490, 1620, -1142, 36, 9, 1012
34694000, 34804500, 300, 229, Ex, 491, 1620, -2113, 36, 9, 1014
34694000, 34804500, 300, 255, Ex, 541, 1620, -927, 40, 10, 1016
34694000, 34804500, 300, 229, Ex, 494, 1620, -933, 36, 9, 1018
34694000, 34804500, 300, 334, Ex, 699, 1620, -497, 52, 13, 1020
34694000, 34804500, 540, 44, Sv, 131, 1502, -859, 8, 2, 1300
34694000, 34804500, 300, 90, Ex, 169, 4800, -5, 12, 1, 1350
34694000, 34804500, 300, 90, Ex, 169, 4800, -294, 12, 1, 1356
34694000, 34804500, 300, 90, Ex, 169, 4800, -1085, 12, 1, 1358
34694000, 34804500, 300, 90, Ex, 169, 4800, -266, 12, 1, 1362
34694000, 34804500, 300, 90, Ex, 169, 4800, -117, 12, 1, 1366
34694000, 34804500, 450, 91, Os, 212, 1630, -539, 16, 4, 3302
34694000, 34804500, 450, 91, Os, 212, 1630, -15, 16, 4, 3304
34694000, 34804500, 450, 91, Os, 212, 1630, -186, 16, 4, 3306
34694000, 34804500, 450, 98, Os, 224, 4600|4602, -82, 16, 4, 3312
34694000, 34804500, 450, 98, Os, 224, 4600|4602, -5, 16, 4, 3320
34694000, 34804500, 420, 53, Os, 115, 6500|6510, -335, 8, 2, 3360
34694000, 34804500, 450, 53, Os, 115, 6500|6510, -203, 8, 2, 3362
34694000, 34804500, 450, 53, Os, 115, 6500|6510, -122, 8, 2, 3364
34694000, 34804500, 390, 53, Os, 115, 6500|6510, -737, 8, 2, 3368
34694000, 34804500, 600, 14, Os, 24, 8100, -397, 2, 1, 3370
34694000, 34804500, 630, 29, Os, 47, 8140, -28, 4, 2, 3372
34694000, 34804500, 630, 29, Os, 47, 8140, -41, 4, 2, 3372
34694000, 34804500, 600, 28, Sv, 35, 8100, 274, 4, 2, 21966
34694000, 34804500, 570, 28, Sv, 35, 8100, 162, 4, 2, 28958
34694000, 34804500, 570, 542, Nex, 1164, 3700, -26126, 110, 19, 40501
34694000, 34804500, 480, 412, Nex, 2278, 7530|7530, -15199, 116, 29, 40749
34694000, 34804500, 420, 0, Nex, 0, 3630, -26580, 0, 0, 41721
34694000, 34804500, 480, 669, Nex, 1677, 1930, -626, 118, 20, 42338
34694000, 34804500, 420, 0, Nex, 0, , -81540, 0, 0, 42511
34694000, 34804500, 420, 533, Nex, 1301, 2160, 978, 94, 16, 42511
34694000, 34804500, 480, 0, Nex, 0, 1300, 0, 0, 0, 43209
34694000, 34804500, 480, 591, Nex, 876, 1300, 5340, 92, 38, 43209
34694000, 34804500, 420, 0, Nex, 0, 3630, 3120, 0, 0, 43401
34694000, 34804500, 480, 301, Nex, 439, 3630, 1539, 64, 16, 45043
34694000, 34804500, 480, 511, Nex, 1588, 3630, -1388, 88, 22, 45047
34694000, 34804500, 420, 0, Pn, 0, 3630, -79020, 0, 0, 46757
34694000, 34804500, 420, 564, Nex, 683, 3700, -1319, 88, 33, 46765
34694000, 34804500, 420, 559, Nex, 872, 3700, -175, 83, 21, 46771
34694000, 34804500, 540, 555, Pn, 1915, 3630, -5303, 88, 22, 46779
34694000, 34804500, 420, 0, Pn, 0, , -14400, 0, 0, 47001
34694000, 34804500, 420, 591, Pn, 2217, 3266, -44321, 180, 45, 47001
34694000, 34804500, 420, 385, Pn, 2005, 3266, -52373, 108, 27, 47005
34694000, 34804500, 420, 494, Nex, 1854, 3266, -57710, 100, 25, 47041
34694000, 34804500, 450, 428, Nex, 1972, 7440, -46149, 120, 30, 47045
34694000, 34804500, 660, 273, Nex, 550, 3266, -31171, 84, 21, 47049
34694000, 34804500, 660, 493, Nex, 1871, 2160|3266, -31111, 100, 25, 47049
34694000, 34804500, 420, 0, Nex, 0, 3266, -96720, 0, 0, 47053
34694000, 34804500, 420, 0, Nex, 0, 3266, -74520, 0, 0, 47053
34694000, 34804500, 660, 558, Nex, 665, 1300, -49198, 96, 24, 47201
34694000, 34804500, 420, 432, Nex, 1052, 1930|7530, -48188, 112, 28, 47855
34694000, 34804500, 480, 519, Nex, 660, 2230, -51747, 100, 25, 48055
34694000, 34804500, 420, 372, Pn, 2050, 1890, -8845, 104, 26, 48071
34694000, 34804500, 420, 383, Pn, 2039, 7530|7530, -2319, 108, 27, 48071
34694000, 34804500, 480, 277, Pn, 1503, 1890, -19160, 76, 19, 48073
34694000, 34804500, 540, 0, Pn, 0, 1300, -25380, 0, 0, 48225
34694000, 34804500, 540, 0, Pn, 0, 1300, -78480, 0, 0, 48225
34694000, 34804500, 480, 0, Nex, 0, 1300, -55560, 0, 0, 48330
34694000, 34804500, 480, 607, Nex, 1167, 1300, 7501, 80, 20, 48330
34694000, 34804500, 420, 600, Pn, 1146, 3630, -4835, 70, 23, 49405
34694000, 34804500, 420, 521, Pn, 1011, 3630, 9123, 61, 20, 49405
34694000, 34804500, 600, 466, Pn, 1313, 3630, -64143, 68, 17, 54462
34694000, 34804500, 600, 305, Pn, 1615, 3630, -2118, 84, 21, 56083
34694000, 34804500, 540, 312, Pn, 1604, 3630, -38040, 88, 22, 56321
34694000, 34804500, 540, 298, Pn, 1563, 3630, -2817, 84, 21, 56321
34694000, 34804500, 600, 417, Pn, 1795, 3650, -32623, 92, 23, 56629
34694000, 34804500, 480, 540, Pn, 2309, 1500, -33436, 152, 38, 56729
34694000, 34804500, 630, 436, Pn, 1430, 1300, -23145, 88, 22, 56970
34694000, 34804500, 540, 371, Nex, 596, 3630, -2861, 76, 19, 57268
34694000, 34804500, 300, 39, Lv, 176, 3700|3700, -5878, 8, 2, 57277
34694000, 34804500, 420, 19, Lv, 89, 3830, -39922, 4, 1, 57331
34694000, 34804500, 600, 593, Nex, 2087, 3700, -24129, 164, 41, 57363
34694000, 34804500, 780, 302, Pn, 1701, 3630|7420, -19205, 88, 22, 57490
34694000, 34804500, 540, 602, Pn, 2128, 7420|7420, -16568, 132, 33, 57493
34694000, 34804500, 480, 44, Lv, 224, 1500|7400|7420, -68845, 12, 3, 57601
34694000, 34804500, 480, 317, Pn, 537, 7530, -4887, 80, 20, 57608
34694000, 34804500, 570, 252, Pn, 581, 1810, 734, 78, 19, 57622
34694000, 34804500, 420, 614, Pn, 2071, 7530|7530, -1793, 108, 27, 57637
34694000, 34804500, 600, 210, Pn, 419, 1300, -3148, 64, 16, 57646
34694000, 34804500, 510, 312, Pn, 1604, 3630, 1385, 88, 22, 57737
34694000, 34804500, 600, 16, Sluz, 34, 4240, -2463, 2, 1, 57822
34694000, 34804500, 630, 244, Pn, 456, 7400, -9483, 76, 19, 57940
34694000, 34804500, 480, 516, Pn, 1963, 1300, -13239, 104, 26, 58026
34694000, 34804500, 540, 20, Lv, 85, 3650, 10605, 4, 1, 58083
34694000, 34804500, 780, 348, Pn, 546, 3630, -12284, 92, 23, 58116
34694000, 34804500, 480, 371, Pn, 2054, 7530|7530, -9076, 108, 27, 58214
34694000, 34804500, 480, 529, Pn, 2241, 1930, -8531, 148, 37, 58315
34694000, 34804500, 570, 28, Lv, 67, 2240, -6204, 5, 1, 58364
34694000, 34804500, 540, 331, Pn, 534, 1630|7420, -5858, 84, 21, 58408
34694000, 34804500, 600, 423, Pn, 865, 1630|1820, -7367, 124, 31, 58484
34694000, 34804500, 360, 107, Nex, 231, 1630, -162, 18, 5, 60050
34694000, 34804500, 360, 66, Nex, 164, 1630, -13, 12, 3, 60052
34694000, 34804500, 420, 101, Nex, 192, 3630, 21, 16, 7, 60054
34694000, 34804500, 420, 101, Nex, 192, 3630, 110, 16, 7, 60054
34694000, 34804500, 540, 299, Nex, 965, 1300, -1859, 50, 13, 60100
34694000, 34804500, 540, 552, Nex, 1034, 1300, -8379, 116, 22, 60102
34694000, 34804500, 540, 116, Nex, 369, 1300, -6997, 30, 8, 60102
34694000, 34804500, 450, 18, Nex, 85, 3630, 2401, 4, 1, 60106
34694000, 34804500, 540, 261, Nex, 803, 1300, 5947, 64, 18, 60209
34694000, 34804500, 660, 0, Nex, 0, 1630, -13500, 0, 0, 60402
34694000, 34804500, 540, 480, Nex, 1800, 1300, 2048, 96, 24, 60409
34694000, 34804500, 540, 258, Nex, 1011, 1300, 5712, 56, 14, 60409
34694000, 34804500, 780, 0, Nex, 0, 1630, -76860, 0, 0, 60413
34694000, 34804500, 540, 591, Nex, 1421, 1630, 201, 106, 23, 61010
34694000, 34804500, 540, 644, Nex, 1416, 1630, 163, 118, 26, 61010
34694000, 34804500, 660, 165, Pn, 681, 3630, 409, 44, 11, 62000
34694000, 34804500, 660, 497, Pn, 950, 3630, -3645, 144, 36, 62002
34694000, 34804500, 630, 611, Pn, 1681, 1300, -282, 158, 47, 62010
34694000, 34804500, 630, 570, Pn, 1013, 1300, 1377, 156, 47, 62010
34694000, 34804500, 540, 448, Pn, 1662, 1630, -3504, 116, 28, 62012
34694000, 34804500, 600, 517, Pn, 1380, 1300, -57, 116, 33, 62014
34694000, 34804500, 720, 310, Pn, 840, 1300, 3867, 68, 17, 62016
34694000, 34804500, 510, 353, Pn, 1334, 1300, -2228, 100, 25, 62020
34694000, 34804500, 720, 0, Pn, 0, 1300, -36180, 0, 0, 62022
34694000, 34804500, 480, 0, Pn, 0, 1630|3630, -31740, 0, 0, 64000
34694000, 34804500, 840, 304, Pn, 1733, 1200|1810, -4319, 90, 22, 64400
34694000, 34804500, 600, 0, Pn, 0, 1300, -33480, 0, 0, 64600
34694000, 34804500, 480, 0, Pn, 0, 1300, -2640, 0, 0, 65510
34694000, 34804500, 480, 0, Pn, 0, 1300, -44340, 0, 0, 65510
34694000, 34804500, 480, 0, Pn, 0, 3630, -35040, 0, 0, 65523
34694000, 34804500, 480, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34694000, 34804500, 480, 367, Pn, 743, 3630, -3754, 120, 30, 65523
34694000, 34804500, 600, 430, Pn, 2482, 1810|7530, -31013, 128, 32, 69230
34694000, 34804500, 600, 0, Nex, 0, 3830|7539, -76260, 0, 0, 69510
34694000, 34804500, 600, 336, Nex, 735, 3830, -37312, 104, 26, 69510
34694000, 34804500, 780, 40, Mn, 107, 7420, 2064, 12, 3, 80312
34694000, 34804500, 1020, 0, Mn, 0, 7420, -28860, 0, 0, 80314
34694000, 34804500, 1110, 24, Sluz, 28, 6280, 5833, 6, 3, 165510
